"id","idg","wave","position","order","pid","int_corr","age_o","pf_o_att","pf_o_int","pf_o_amb","dec_o","sinc_o","fun_o","shar_o","prob_o","age","field_cd","mn_sat","tuition","imprace","from","income","date","career","sports","exercise","museums","hiking","clubbing","tv","movies","music","yoga","expnum","sinc1_1","fun1_1","shar1_1","sinc4_1","fun4_1","shar4_1","sinc2_1","fun2_1","shar2_1","sinc3_1","intel3_1","attr5_1","intel5_1","amb5_1","attr","intel","amb","like","met","attr1_s","intel1_s","amb1_s","attr3_s","intel3_s","amb3_s","length","attr7_2","sinc7_2","intel7_2","fun7_2","amb7_2","shar7_2","sinc1_2","fun1_2","shar1_2","sinc4_2","fun4_2","shar4_2","sinc2_2","fun2_2","shar2_2","sinc3_2","fun3_2","attr5_2","intel5_2","amb5_2","them_cal","numdat_3","num_in_3","sinc1_3","fun1_3","shar1_3","attr7_3","sinc7_3","intel7_3","fun7_3","amb7_3","shar7_3","attr4_3","sinc4_3","intel4_3","fun4_3","amb4_3","shar4_3","attr2_3","sinc2_3","intel2_3","fun2_3","amb2_3","shar2_3","sinc3_3","fun3_3","attr5_3","sinc5_3","intel5_3","fun5_3","amb5_3"
11,22,2,19,1,33,-0.46,30,30.0,30.0,0.0,1,9.0,7.0,5.0,3.0,27,1.0,NA,NA,4,"Houston","12,063.00",6,"lawyer",10,3,5,4,10,6,10,10,2,7,10.0,15.0,10.0,11,16,11,10.0,5.0,10.0,9,10,7,8,8,6.0,8.0,8.0,7.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,5.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,9,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
11,22,2,2,3,34,0.68,21,30.0,30.0,15.0,0,4.0,6.0,4.0,5.0,27,1.0,NA,NA,4,"Houston","12,063.00",6,"lawyer",10,3,5,4,10,6,10,10,2,7,10.0,15.0,10.0,11,16,11,10.0,5.0,10.0,9,10,7,8,8,7.0,7.368596881959911,9.0,7.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,5.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,9,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
11,22,2,17,18,35,0.27,25,20.0,23.0,7.0,1,8.0,10.0,9.0,10.0,27,1.0,NA,NA,4,"Houston","12,063.00",6,"lawyer",10,3,5,4,10,6,10,10,2,7,10.0,15.0,10.0,11,16,11,10.0,5.0,10.0,9,10,7,8,8,7.0,7.368596881959911,6.777524132533264,7.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,5.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,9,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
11,22,2,6,7,36,-0.02,26,20.0,20.0,15.0,0,4.0,5.0,3.0,3.0,27,1.0,NA,NA,4,"Houston","12,063.00",6,"lawyer",10,3,5,4,10,6,10,10,2,7,10.0,15.0,10.0,11,16,11,10.0,5.0,10.0,9,10,7,8,8,7.0,7.368596881959911,6.777524132533264,7.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,5.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,9,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
11,22,2,11,12,37,0.02,27,10.0,30.0,10.0,1,3.0,8.0,4.0,4.0,27,1.0,NA,NA,4,"Houston","12,063.00",6,"lawyer",10,3,5,4,10,6,10,10,2,7,10.0,15.0,10.0,11,16,11,10.0,5.0,10.0,9,10,7,8,8,5.0,7.368596881959911,6.777524132533264,7.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,5.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,9,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
11,22,2,14,15,38,0.41,23,50.0,20.0,10.0,1,8.0,9.0,7.0,6.0,27,1.0,NA,NA,4,"Houston","12,063.00",6,"lawyer",10,3,5,4,10,6,10,10,2,7,10.0,15.0,10.0,11,16,11,10.0,5.0,10.0,9,10,7,8,8,6.189995107632094,7.368596881959911,6.777524132533264,7.0,1,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,5.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,9,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
11,22,2,16,17,39,0.02,24,20.0,20.0,15.0,1,6.0,10.0,5.474869898657902,5.0,27,1.0,NA,NA,4,"Houston","12,063.00",6,"lawyer",10,3,5,4,10,6,10,10,2,7,10.0,15.0,10.0,11,16,11,10.0,5.0,10.0,9,10,7,8,8,6.189995107632094,7.368596881959911,6.777524132533264,8.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,5.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,9,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,5,16,21,0.44,21,12.0,20.0,16.0,0,4.0,4.0,2.0,1.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,2.0,8.0,2.0,5.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,7,18,22,-0.52,27,20.0,20.0,10.0,0,4.0,4.0,2.0,1.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,2.0,3.0,2.0,2.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,3,14,23,-0.57,21,10.0,40.0,10.0,0,6.0,4.0,4.0,4.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,4.0,4.0,1.0,2.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,10,2,24,-0.07,27,10.0,20.0,20.0,0,6.0,7.0,5.474869898657902,7.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,7.0,7.0,6.0,6.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,12,4,25,0.11,25,20.0,15.0,15.0,0,5.0,7.0,8.0,7.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,6.0,7.0,2.0,3.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,13,5,26,0.05,23,20.0,20.0,15.0,0,7.0,5.0,6.0,4.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,7.0,5.0,3.0,6.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,4,15,27,0.2,22,17.0,18.0,25.0,0,2.0,1.0,2.0,3.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,8.0,4.0,5.0,6.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,1,12,28,0.1960097323600973,26,22.495346845216552,20.27075883701291,10.685375408052229,1,4.5,4.0,6.0,4.5,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,6.0,7.0,2.0,5.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,9,1,29,-0.05,22,20.0,18.0,15.0,1,7.0,4.0,6.0,5.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,5.0,5.0,3.0,6.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,15,7,30,-0.27,23,10.0,20.0,20.0,0,5.0,2.0,3.0,4.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,3.0,6.0,6.0,4.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,8,19,31,-0.35,24,35.0,20.0,10.0,0,6.0,5.0,5.0,4.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,7.0,7.0,5.0,6.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,18,10,32,-0.41,27,50.0,50.0,0.0,0,6.0,6.0,5.0,3.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,8.0,7.0,5.0,8.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,19,11,33,0.3,30,30.0,30.0,0.0,0,5.0,1.0,2.0,1.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,6.0,8.0,5.0,6.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,2,13,34,-0.19,21,30.0,30.0,15.0,0,3.0,2.0,2.0,3.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,6.0,8.0,8.0,6.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,17,9,35,0.09,25,20.0,23.0,7.0,1,8.0,6.0,6.0,5.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,8.0,8.0,7.0,3.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,6,17,36,-0.47,26,20.0,20.0,15.0,1,2.0,2.0,4.0,6.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,5.0,8.0,5.0,5.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,11,3,37,-0.47,27,10.0,30.0,10.0,1,4.0,7.0,8.0,2.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,2.0,9.0,7.0,7.0,1,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,14,6,38,-0.3,23,50.0,20.0,10.0,0,7.0,8.0,3.0,1.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,6.0,8.0,7.0,8.0,1,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
12,24,2,16,8,39,-0.46,24,20.0,20.0,15.0,0,1.0,1.0,5.474869898657902,1.0,23,1.0,NA,NA,5,"Philadelphia","29,809.00",5,"Law",6,7,4,6,4,7,6,2,1,2,10.0,15.0,15.0,11,16,11,5.0,20.0,5.0,8,10,7,8,8,1.0,8.0,8.0,9.0,1,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,5.0,5.0,30.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,9,3,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
13,26,2,5,17,21,0.62,21,12.0,20.0,16.0,0,8.0,5.0,2.0,1.0,21,1.0,NA,NA,10,"Brooklyn","26,482.00",4,"Intellectual Property Attorney",8,3,3,3,3,7,6,5,2,1,20.0,30.0,15.0,11,16,11,15.0,20.0,10.0,8,8,7,8,8,6.0,8.0,7.0,6.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,20.0,20.0,10.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,7,5,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
13,26,2,7,19,22,0.03,27,20.0,20.0,10.0,0,6.0,5.0,4.0,2.0,21,1.0,NA,NA,10,"Brooklyn","26,482.00",4,"Intellectual Property Attorney",8,3,3,3,3,7,6,5,2,1,20.0,30.0,15.0,11,16,11,15.0,20.0,10.0,8,8,7,8,8,4.0,7.0,5.0,4.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,20.0,20.0,10.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,7,5,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
13,26,2,3,15,23,-0.13,21,10.0,40.0,10.0,0,6.0,7.0,6.0,5.0,21,1.0,NA,NA,10,"Brooklyn","26,482.00",4,"Intellectual Property Attorney",8,3,3,3,3,7,6,5,2,1,20.0,30.0,15.0,11,16,11,15.0,20.0,10.0,8,8,7,8,8,7.0,6.0,6.0,5.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,20.0,20.0,10.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,7,5,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
13,26,2,10,3,24,-0.01,27,10.0,20.0,20.0,0,7.175256457792609,6.0,7.0,6.0,21,1.0,NA,NA,10,"Brooklyn","26,482.00",4,"Intellectual Property Attorney",8,3,3,3,3,7,6,5,2,1,20.0,30.0,15.0,11,16,11,15.0,20.0,10.0,8,8,7,8,8,7.0,9.0,6.0,4.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,20.0,20.0,10.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,7,5,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
13,26,2,12,5,25,0.28,25,20.0,15.0,15.0,0,4.0,5.0,7.0,4.0,21,1.0,NA,NA,10,"Brooklyn","26,482.00",4,"Intellectual Property Attorney",8,3,3,3,3,7,6,5,2,1,20.0,30.0,15.0,11,16,11,15.0,20.0,10.0,8,8,7,8,8,8.0,7.0,6.0,7.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,20.0,20.0,10.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,7,5,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
13,26,2,13,6,26,0.06,23,20.0,20.0,15.0,0,7.0,4.0,4.0,4.0,21,1.0,NA,NA,10,"Brooklyn","26,482.00",4,"Intellectual Property Attorney",8,3,3,3,3,7,6,5,2,1,20.0,30.0,15.0,11,16,11,15.0,20.0,10.0,8,8,7,8,8,8.0,7.0,6.0,7.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,20.0,20.0,10.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,7,5,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
13,26,2,4,16,27,-0.31,22,17.0,18.0,25.0,0,3.0,1.0,2.0,3.0,21,1.0,NA,NA,10,"Brooklyn","26,482.00",4,"Intellectual Property Attorney",8,3,3,3,3,7,6,5,2,1,20.0,30.0,15.0,11,16,11,15.0,20.0,10.0,8,8,7,8,8,8.0,7.0,6.0,7.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,20.0,20.0,10.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,7,5,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
13,26,2,1,13,28,0.1960097323600973,26,22.495346845216552,20.27075883701291,10.685375408052229,0,7.175256457792609,6.400598653030681,5.474869898657902,5.208250620347394,21,1.0,NA,NA,10,"Brooklyn","26,482.00",4,"Intellectual Property Attorney",8,3,3,3,3,7,6,5,2,1,20.0,30.0,15.0,11,16,11,15.0,20.0,10.0,8,8,7,8,8,5.0,7.0,6.0,5.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,20.0,20.0,10.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,7,5,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
13,26,2,9,2,29,0.42,22,20.0,18.0,15.0,1,8.0,5.0,5.0,7.0,21,1.0,NA,NA,10,"Brooklyn","26,482.00",4,"Intellectual Property Attorney",8,3,3,3,3,7,6,5,2,1,20.0,30.0,15.0,11,16,11,15.0,20.0,10.0,8,8,7,8,8,5.0,6.0,5.0,5.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,20.0,20.0,10.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,7,5,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
13,26,2,15,8,30,0.11,23,10.0,20.0,20.0,0,7.0,6.0,5.0,7.0,21,1.0,NA,NA,10,"Brooklyn","26,482.00",4,"Intellectual Property Attorney",8,3,3,3,3,7,6,5,2,1,20.0,30.0,15.0,11,16,11,15.0,20.0,10.0,8,8,7,8,8,6.0,7.0,6.0,5.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,20.0,20.0,10.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,7,5,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
13,26,2,8,1,31,0.03,24,35.0,20.0,10.0,0,8.0,5.0,5.0,4.0,21,1.0,NA,NA,10,"Brooklyn","26,482.00",4,"Intellectual Property Attorney",8,3,3,3,3,7,6,5,2,1,20.0,30.0,15.0,11,16,11,15.0,20.0,10.0,8,8,7,8,8,8.0,8.0,7.0,7.0,1,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,20.0,20.0,10.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,7,5,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
13,26,2,18,11,32,0.17,27,50.0,50.0,0.0,0,7.0,6.0,4.0,3.0,21,1.0,NA,NA,10,"Brooklyn","26,482.00",4,"Intellectual Property Attorney",8,3,3,3,3,7,6,5,2,1,20.0,30.0,15.0,11,16,11,15.0,20.0,10.0,8,8,7,8,8,6.0,7.0,6.0,7.0,2,20.79162353515625,17.24370849609375,11.144619140625002,7.21125,8.25775,8,1,33,14,15,19,7,12,20.0,20.0,10.0,12,15,11,13.898230303030308,17.967232900432897,12.88797575757576,7,5,7,8,7,1,1,1,16.58858329139406,16.23341469552088,12.699141922496226,31,16,17,16,8,12,26,11,12,14,9,11,25,11,12,15,10,12,8,8,7,8,8,7,7
